date,component,supply_units,demand_units,utilized_units,wasted_units,utilization_rate,wastage_rate
2021-09-19,Fresh Frozen Plasma,26,24,24,2,0.9230769230769231,0.07692307692307693
2021-09-19,Packed RBC,58,50,50,9,0.8620689655172413,0.15517241379310345
2021-09-19,Platelets,41,37,37,5,0.9024390243902439,0.12195121951219512
2021-09-20,Cryoprecipitate,11,11,11,0,1.0,0.0
2021-09-20,Fresh Frozen Plasma,40,36,36,5,0.9,0.125
2021-09-20,Packed RBC,97,83,83,18,0.8556701030927835,0.18556701030927836
2021-09-20,Platelets,28,27,27,1,0.9642857142857143,0.03571428571428571
2021-09-21,Cryoprecipitate,14,12,12,2,0.8571428571428571,0.14285714285714285
2021-09-21,Fresh Frozen Plasma,27,24,24,3,0.8888888888888888,0.1111111111111111
2021-09-21,Packed RBC,83,73,73,14,0.8795180722891566,0.1686746987951807
2021-09-21,Platelets,32,30,30,3,0.9375,0.09375
2021-09-22,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2021-09-22,Fresh Frozen Plasma,28,25,25,4,0.8928571428571429,0.14285714285714285
2021-09-22,Packed RBC,68,61,61,8,0.8970588235294118,0.11764705882352941
2021-09-22,Platelets,33,31,31,2,0.9393939393939394,0.06060606060606061
2021-09-23,Cryoprecipitate,9,9,9,0,1.0,0.0
2021-09-23,Fresh Frozen Plasma,32,30,30,3,0.9375,0.09375
2021-09-23,Packed RBC,83,71,71,14,0.8554216867469879,0.1686746987951807
2021-09-23,Platelets,34,29,29,5,0.8529411764705882,0.14705882352941177
2021-09-24,Cryoprecipitate,14,14,14,0,1.0,0.0
2021-09-24,Fresh Frozen Plasma,26,22,22,4,0.8461538461538461,0.15384615384615385
2021-09-24,Packed RBC,79,73,73,7,0.9240506329113924,0.08860759493670886
2021-09-24,Platelets,35,30,30,6,0.8571428571428571,0.17142857142857143
2021-09-25,Cryoprecipitate,10,9,9,1,0.9,0.1
2021-09-25,Fresh Frozen Plasma,20,19,19,1,0.95,0.05
2021-09-25,Packed RBC,58,52,52,8,0.896551724137931,0.13793103448275862
2021-09-25,Platelets,18,16,16,2,0.8888888888888888,0.1111111111111111
2021-09-26,Cryoprecipitate,8,8,8,0,1.0,0.0
2021-09-26,Fresh Frozen Plasma,20,18,18,2,0.9,0.1
2021-09-26,Packed RBC,49,47,47,4,0.9591836734693877,0.08163265306122448
2021-09-26,Platelets,26,24,24,2,0.9230769230769231,0.07692307692307693
2021-09-27,Cryoprecipitate,16,16,16,0,1.0,0.0
2021-09-27,Fresh Frozen Plasma,30,27,27,3,0.9,0.1
2021-09-27,Packed RBC,84,74,74,11,0.8809523809523809,0.13095238095238096
2021-09-27,Platelets,39,33,33,6,0.8461538461538461,0.15384615384615385
2021-09-28,Cryoprecipitate,17,15,15,2,0.8823529411764706,0.11764705882352941
2021-09-28,Fresh Frozen Plasma,26,22,22,5,0.8461538461538461,0.19230769230769232
2021-09-28,Packed RBC,97,89,89,12,0.9175257731958762,0.12371134020618557
2021-09-28,Platelets,40,38,38,2,0.95,0.05
2021-09-29,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2021-09-29,Fresh Frozen Plasma,22,20,20,2,0.9090909090909091,0.09090909090909091
2021-09-29,Packed RBC,88,75,75,16,0.8522727272727273,0.18181818181818182
2021-09-29,Platelets,39,33,33,7,0.8461538461538461,0.1794871794871795
2021-09-30,Cryoprecipitate,8,8,8,0,1.0,0.0
2021-09-30,Fresh Frozen Plasma,27,25,25,2,0.9259259259259259,0.07407407407407407
2021-09-30,Packed RBC,82,75,75,10,0.9146341463414634,0.12195121951219512
2021-09-30,Platelets,32,30,30,2,0.9375,0.0625
2021-10-01,Cryoprecipitate,19,16,16,3,0.8421052631578947,0.15789473684210525
2021-10-01,Fresh Frozen Plasma,31,29,29,3,0.9354838709677419,0.0967741935483871
2021-10-01,Packed RBC,97,87,87,11,0.8969072164948454,0.1134020618556701
2021-10-01,Platelets,29,26,26,3,0.896551724137931,0.10344827586206896
2021-10-02,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2021-10-02,Fresh Frozen Plasma,21,20,20,1,0.9523809523809523,0.047619047619047616
2021-10-02,Packed RBC,67,56,56,12,0.835820895522388,0.1791044776119403
2021-10-02,Platelets,27,24,24,3,0.8888888888888888,0.1111111111111111
2021-10-03,Cryoprecipitate,10,10,10,0,1.0,0.0
2021-10-03,Fresh Frozen Plasma,18,16,16,2,0.8888888888888888,0.1111111111111111
2021-10-03,Packed RBC,46,42,42,5,0.9130434782608695,0.10869565217391304
2021-10-03,Platelets,19,17,17,2,0.8947368421052632,0.10526315789473684
2021-10-04,Cryoprecipitate,9,8,8,1,0.8888888888888888,0.1111111111111111
2021-10-04,Fresh Frozen Plasma,30,29,29,1,0.9666666666666667,0.03333333333333333
2021-10-04,Packed RBC,90,80,80,12,0.8888888888888888,0.13333333333333333
2021-10-04,Platelets,36,31,31,6,0.8611111111111112,0.16666666666666666
2021-10-05,Cryoprecipitate,11,11,11,0,1.0,0.0
2021-10-05,Fresh Frozen Plasma,22,20,20,2,0.9090909090909091,0.09090909090909091
2021-10-05,Packed RBC,88,75,75,16,0.8522727272727273,0.18181818181818182
2021-10-05,Platelets,28,27,27,1,0.9642857142857143,0.03571428571428571
2021-10-06,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2021-10-06,Fresh Frozen Plasma,36,31,31,5,0.8611111111111112,0.1388888888888889
2021-10-06,Packed RBC,78,72,72,7,0.9230769230769231,0.08974358974358974
2021-10-06,Platelets,21,19,19,2,0.9047619047619048,0.09523809523809523
2021-10-07,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2021-10-07,Fresh Frozen Plasma,28,25,25,3,0.8928571428571429,0.10714285714285714
2021-10-07,Packed RBC,100,84,84,19,0.84,0.19
2021-10-07,Platelets,37,33,33,4,0.8918918918918919,0.10810810810810811
2021-10-08,Cryoprecipitate,11,11,11,0,1.0,0.0
2021-10-08,Fresh Frozen Plasma,34,29,29,6,0.8529411764705882,0.17647058823529413
2021-10-08,Packed RBC,80,71,71,12,0.8875,0.15
2021-10-08,Platelets,41,35,35,6,0.8536585365853658,0.14634146341463414
2021-10-09,Cryoprecipitate,10,9,9,1,0.9,0.1
2021-10-09,Fresh Frozen Plasma,19,16,16,3,0.8421052631578947,0.15789473684210525
2021-10-09,Packed RBC,48,45,45,3,0.9375,0.0625
2021-10-09,Platelets,26,25,25,2,0.9615384615384616,0.07692307692307693
2021-10-10,Cryoprecipitate,10,10,10,0,1.0,0.0
2021-10-10,Fresh Frozen Plasma,20,18,18,2,0.9,0.1
2021-10-10,Packed RBC,62,56,56,7,0.9032258064516129,0.11290322580645161
2021-10-10,Platelets,22,19,19,4,0.8636363636363636,0.18181818181818182
2021-10-11,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2021-10-11,Fresh Frozen Plasma,28,26,26,2,0.9285714285714286,0.07142857142857142
2021-10-11,Packed RBC,90,77,77,15,0.8555555555555555,0.16666666666666666
2021-10-11,Platelets,40,34,34,7,0.85,0.175
2021-10-12,Cryoprecipitate,16,14,14,2,0.875,0.125
2021-10-12,Fresh Frozen Plasma,32,28,28,5,0.875,0.15625
2021-10-12,Packed RBC,76,70,70,8,0.9210526315789473,0.10526315789473684
2021-10-12,Platelets,38,36,36,3,0.9473684210526315,0.07894736842105263
2021-10-13,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2021-10-13,Fresh Frozen Plasma,26,23,23,4,0.8846153846153846,0.15384615384615385
2021-10-13,Packed RBC,77,65,65,13,0.8441558441558441,0.16883116883116883
2021-10-13,Platelets,35,33,33,3,0.9428571428571428,0.08571428571428572
2021-10-14,Cryoprecipitate,10,9,9,1,0.9,0.1
2021-10-14,Fresh Frozen Plasma,30,27,27,4,0.9,0.13333333333333333
2021-10-14,Packed RBC,95,85,85,11,0.8947368421052632,0.11578947368421053
2021-10-14,Platelets,26,23,23,4,0.8846153846153846,0.15384615384615385
2021-10-15,Cryoprecipitate,20,19,19,1,0.95,0.05
2021-10-15,Fresh Frozen Plasma,34,31,31,3,0.9117647058823529,0.08823529411764706
2021-10-15,Packed RBC,89,84,84,7,0.9438202247191011,0.07865168539325842
2021-10-15,Platelets,40,35,35,6,0.875,0.15
2021-10-16,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2021-10-16,Fresh Frozen Plasma,25,23,23,2,0.92,0.08
2021-10-16,Packed RBC,77,68,68,11,0.8831168831168831,0.14285714285714285
2021-10-16,Platelets,34,29,29,5,0.8529411764705882,0.14705882352941177
2021-10-17,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2021-10-17,Fresh Frozen Plasma,21,20,20,1,0.9523809523809523,0.047619047619047616
2021-10-17,Packed RBC,64,59,59,6,0.921875,0.09375
2021-10-17,Platelets,23,21,21,2,0.9130434782608695,0.08695652173913043
2021-10-18,Cryoprecipitate,13,13,13,0,1.0,0.0
2021-10-18,Fresh Frozen Plasma,23,20,20,3,0.8695652173913043,0.13043478260869565
2021-10-18,Packed RBC,106,92,92,18,0.8679245283018868,0.16981132075471697
2021-10-18,Platelets,28,24,24,4,0.8571428571428571,0.14285714285714285
2021-10-19,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2021-10-19,Fresh Frozen Plasma,37,33,33,5,0.8918918918918919,0.13513513513513514
2021-10-19,Packed RBC,131,124,124,9,0.9465648854961832,0.06870229007633588
2021-10-19,Platelets,41,36,36,6,0.8780487804878049,0.14634146341463414
2021-10-20,Cryoprecipitate,17,16,16,1,0.9411764705882353,0.058823529411764705
2021-10-20,Fresh Frozen Plasma,32,30,30,2,0.9375,0.0625
2021-10-20,Packed RBC,104,92,92,15,0.8846153846153846,0.14423076923076922
2021-10-20,Platelets,43,40,40,4,0.9302325581395349,0.09302325581395349
2021-10-21,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2021-10-21,Fresh Frozen Plasma,27,26,26,1,0.9629629629629629,0.037037037037037035
2021-10-21,Packed RBC,100,85,85,16,0.85,0.16
2021-10-21,Platelets,58,49,49,11,0.8448275862068966,0.1896551724137931
2021-10-22,Cryoprecipitate,17,15,15,2,0.8823529411764706,0.11764705882352941
2021-10-22,Fresh Frozen Plasma,29,25,25,4,0.8620689655172413,0.13793103448275862
2021-10-22,Packed RBC,96,84,84,13,0.875,0.13541666666666666
2021-10-22,Platelets,40,35,35,6,0.875,0.15
2021-10-23,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2021-10-23,Fresh Frozen Plasma,27,25,25,2,0.9259259259259259,0.07407407407407407
2021-10-23,Packed RBC,62,59,59,4,0.9516129032258065,0.06451612903225806
2021-10-23,Platelets,34,32,32,3,0.9411764705882353,0.08823529411764706
2021-10-24,Cryoprecipitate,16,15,15,1,0.9375,0.0625
2021-10-24,Fresh Frozen Plasma,21,19,19,2,0.9047619047619048,0.09523809523809523
2021-10-24,Packed RBC,88,79,79,11,0.8977272727272727,0.125
2021-10-24,Platelets,27,25,25,2,0.9259259259259259,0.07407407407407407
2021-10-25,Cryoprecipitate,15,15,15,0,1.0,0.0
2021-10-25,Fresh Frozen Plasma,37,32,32,6,0.8648648648648649,0.16216216216216217
2021-10-25,Packed RBC,98,86,86,15,0.8775510204081632,0.15306122448979592
2021-10-25,Platelets,39,36,36,4,0.9230769230769231,0.10256410256410256
2021-10-26,Cryoprecipitate,14,12,12,2,0.8571428571428571,0.14285714285714285
2021-10-26,Fresh Frozen Plasma,31,28,28,3,0.9032258064516129,0.0967741935483871
2021-10-26,Packed RBC,117,106,106,14,0.905982905982906,0.11965811965811966
2021-10-26,Platelets,42,36,36,7,0.8571428571428571,0.16666666666666666
2021-10-27,Cryoprecipitate,10,10,10,0,1.0,0.0
2021-10-27,Fresh Frozen Plasma,36,33,33,4,0.9166666666666666,0.1111111111111111
2021-10-27,Packed RBC,116,107,107,10,0.9224137931034483,0.08620689655172414
2021-10-27,Platelets,33,28,28,5,0.8484848484848485,0.15151515151515152
2021-10-28,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2021-10-28,Fresh Frozen Plasma,36,31,31,6,0.8611111111111112,0.16666666666666666
2021-10-28,Packed RBC,110,95,95,18,0.8636363636363636,0.16363636363636364
2021-10-28,Platelets,26,24,24,2,0.9230769230769231,0.07692307692307693
2021-10-29,Cryoprecipitate,14,14,14,0,1.0,0.0
2021-10-29,Fresh Frozen Plasma,30,29,29,2,0.9666666666666667,0.06666666666666667
2021-10-29,Packed RBC,93,82,82,12,0.8817204301075269,0.12903225806451613
2021-10-29,Platelets,38,33,33,6,0.868421052631579,0.15789473684210525
2021-10-30,Cryoprecipitate,12,12,12,0,1.0,0.0
2021-10-30,Fresh Frozen Plasma,32,28,28,5,0.875,0.15625
2021-10-30,Packed RBC,58,52,52,8,0.896551724137931,0.13793103448275862
2021-10-30,Platelets,28,26,26,3,0.9285714285714286,0.10714285714285714
2021-10-31,Cryoprecipitate,10,9,9,1,0.9,0.1
2021-10-31,Fresh Frozen Plasma,19,18,18,1,0.9473684210526315,0.05263157894736842
2021-10-31,Packed RBC,57,49,49,8,0.8596491228070176,0.14035087719298245
2021-10-31,Platelets,21,20,20,1,0.9523809523809523,0.047619047619047616
2021-11-01,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2021-11-01,Fresh Frozen Plasma,27,25,25,2,0.9259259259259259,0.07407407407407407
2021-11-01,Packed RBC,82,77,77,8,0.9390243902439024,0.0975609756097561
2021-11-01,Platelets,40,35,35,5,0.875,0.125
2021-11-02,Cryoprecipitate,14,14,14,0,1.0,0.0
2021-11-02,Fresh Frozen Plasma,34,30,30,4,0.8823529411764706,0.11764705882352941
2021-11-02,Packed RBC,103,89,89,18,0.8640776699029126,0.17475728155339806
2021-11-02,Platelets,28,27,27,1,0.9642857142857143,0.03571428571428571
2021-11-03,Cryoprecipitate,12,12,12,0,1.0,0.0
2021-11-03,Fresh Frozen Plasma,28,26,26,3,0.9285714285714286,0.10714285714285714
2021-11-03,Packed RBC,76,69,69,8,0.9078947368421053,0.10526315789473684
2021-11-03,Platelets,31,30,30,1,0.967741935483871,0.03225806451612903
2021-11-04,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2021-11-04,Fresh Frozen Plasma,28,24,24,5,0.8571428571428571,0.17857142857142858
2021-11-04,Packed RBC,98,87,87,15,0.8877551020408163,0.15306122448979592
2021-11-04,Platelets,37,34,34,3,0.918918918918919,0.08108108108108109
2021-11-05,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2021-11-05,Fresh Frozen Plasma,28,26,26,2,0.9285714285714286,0.07142857142857142
2021-11-05,Packed RBC,74,64,64,11,0.8648648648648649,0.14864864864864866
2021-11-05,Platelets,20,19,19,1,0.95,0.05
2021-11-06,Cryoprecipitate,14,12,12,2,0.8571428571428571,0.14285714285714285
2021-11-06,Fresh Frozen Plasma,20,17,17,3,0.85,0.15
2021-11-06,Packed RBC,59,53,53,8,0.8983050847457628,0.13559322033898305
2021-11-06,Platelets,24,22,22,3,0.9166666666666666,0.125
2021-11-07,Cryoprecipitate,12,12,12,0,1.0,0.0
2021-11-07,Fresh Frozen Plasma,19,18,18,1,0.9473684210526315,0.05263157894736842
2021-11-07,Packed RBC,67,57,57,12,0.8507462686567164,0.1791044776119403
2021-11-07,Platelets,25,22,22,3,0.88,0.12
2021-11-08,Cryoprecipitate,9,9,9,0,1.0,0.0
2021-11-08,Fresh Frozen Plasma,29,27,27,3,0.9310344827586207,0.10344827586206896
2021-11-08,Packed RBC,74,63,63,14,0.8513513513513513,0.1891891891891892
2021-11-08,Platelets,33,31,31,2,0.9393939393939394,0.06060606060606061
2021-11-09,Cryoprecipitate,8,8,8,0,1.0,0.0
2021-11-09,Fresh Frozen Plasma,22,21,21,1,0.9545454545454546,0.045454545454545456
2021-11-09,Packed RBC,77,72,72,6,0.935064935064935,0.07792207792207792
2021-11-09,Platelets,44,38,38,8,0.8636363636363636,0.18181818181818182
2021-11-10,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2021-11-10,Fresh Frozen Plasma,29,27,27,2,0.9310344827586207,0.06896551724137931
2021-11-10,Packed RBC,56,48,48,9,0.8571428571428571,0.16071428571428573
2021-11-10,Platelets,25,24,24,1,0.96,0.04
2021-11-11,Cryoprecipitate,10,10,10,0,1.0,0.0
2021-11-11,Fresh Frozen Plasma,23,22,22,1,0.9565217391304348,0.043478260869565216
2021-11-11,Packed RBC,79,70,70,12,0.8860759493670886,0.1518987341772152
2021-11-11,Platelets,27,24,24,3,0.8888888888888888,0.1111111111111111
2021-11-12,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2021-11-12,Fresh Frozen Plasma,21,18,18,3,0.8571428571428571,0.14285714285714285
2021-11-12,Packed RBC,108,97,97,14,0.8981481481481481,0.12962962962962962
2021-11-12,Platelets,32,31,31,1,0.96875,0.03125
2021-11-13,Cryoprecipitate,10,10,10,0,1.0,0.0
2021-11-13,Fresh Frozen Plasma,20,19,19,1,0.95,0.05
2021-11-13,Packed RBC,65,55,55,12,0.8461538461538461,0.18461538461538463
2021-11-13,Platelets,17,16,16,1,0.9411764705882353,0.058823529411764705
2021-11-14,Cryoprecipitate,10,9,9,1,0.9,0.1
2021-11-14,Fresh Frozen Plasma,16,14,14,2,0.875,0.125
2021-11-14,Packed RBC,65,61,61,5,0.9384615384615385,0.07692307692307693
2021-11-14,Platelets,20,19,19,1,0.95,0.05
2021-11-15,Cryoprecipitate,11,11,11,0,1.0,0.0
2021-11-15,Fresh Frozen Plasma,36,32,32,4,0.8888888888888888,0.1111111111111111
2021-11-15,Packed RBC,110,96,96,15,0.8727272727272727,0.13636363636363635
2021-11-15,Platelets,31,30,30,1,0.967741935483871,0.03225806451612903
2021-11-16,Cryoprecipitate,16,15,15,1,0.9375,0.0625
2021-11-16,Fresh Frozen Plasma,26,24,24,3,0.9230769230769231,0.11538461538461539
2021-11-16,Packed RBC,89,77,77,15,0.8651685393258427,0.16853932584269662
2021-11-16,Platelets,37,34,34,3,0.918918918918919,0.08108108108108109
2021-11-17,Cryoprecipitate,13,13,13,0,1.0,0.0
2021-11-17,Fresh Frozen Plasma,36,31,31,5,0.8611111111111112,0.1388888888888889
2021-11-17,Packed RBC,108,100,100,10,0.9259259259259259,0.09259259259259259
2021-11-17,Platelets,41,37,37,5,0.9024390243902439,0.12195121951219512
2021-11-18,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2021-11-18,Fresh Frozen Plasma,24,23,23,1,0.9583333333333334,0.041666666666666664
2021-11-18,Packed RBC,117,110,110,9,0.9401709401709402,0.07692307692307693
2021-11-18,Platelets,38,33,33,5,0.868421052631579,0.13157894736842105
2021-11-19,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2021-11-19,Fresh Frozen Plasma,39,33,33,6,0.8461538461538461,0.15384615384615385
2021-11-19,Packed RBC,121,111,111,15,0.9173553719008265,0.12396694214876033
2021-11-19,Platelets,43,38,38,5,0.8837209302325582,0.11627906976744186
2021-11-20,Cryoprecipitate,16,14,14,2,0.875,0.125
2021-11-20,Fresh Frozen Plasma,15,15,15,0,1.0,0.0
2021-11-20,Packed RBC,71,63,63,10,0.8873239436619719,0.14084507042253522
2021-11-20,Platelets,28,26,26,3,0.9285714285714286,0.10714285714285714
2021-11-21,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2021-11-21,Fresh Frozen Plasma,26,22,22,5,0.8461538461538461,0.19230769230769232
2021-11-21,Packed RBC,57,53,53,6,0.9298245614035088,0.10526315789473684
2021-11-21,Platelets,34,30,30,4,0.8823529411764706,0.11764705882352941
2021-11-22,Cryoprecipitate,16,15,15,1,0.9375,0.0625
2021-11-22,Fresh Frozen Plasma,32,29,29,4,0.90625,0.125
2021-11-22,Packed RBC,97,92,92,7,0.9484536082474226,0.07216494845360824
2021-11-22,Platelets,48,42,42,7,0.875,0.14583333333333334
2021-11-23,Cryoprecipitate,16,14,14,2,0.875,0.125
2021-11-23,Fresh Frozen Plasma,25,22,22,3,0.88,0.12
2021-11-23,Packed RBC,112,97,97,18,0.8660714285714286,0.16071428571428573
2021-11-23,Platelets,40,34,34,7,0.85,0.175
2021-11-24,Cryoprecipitate,12,12,12,0,1.0,0.0
2021-11-24,Fresh Frozen Plasma,34,30,30,4,0.8823529411764706,0.11764705882352941
2021-11-24,Packed RBC,120,102,102,21,0.85,0.175
2021-11-24,Platelets,42,37,37,7,0.8809523809523809,0.16666666666666666
2021-11-25,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2021-11-25,Fresh Frozen Plasma,30,26,26,4,0.8666666666666667,0.13333333333333333
2021-11-25,Packed RBC,119,107,107,14,0.8991596638655462,0.11764705882352941
2021-11-25,Platelets,26,24,24,2,0.9230769230769231,0.07692307692307693
2021-11-26,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2021-11-26,Fresh Frozen Plasma,34,29,29,5,0.8529411764705882,0.14705882352941177
2021-11-26,Packed RBC,108,101,101,8,0.9351851851851852,0.07407407407407407
2021-11-26,Platelets,42,39,39,3,0.9285714285714286,0.07142857142857142
2021-11-27,Cryoprecipitate,12,12,12,0,1.0,0.0
2021-11-27,Fresh Frozen Plasma,24,23,23,1,0.9583333333333334,0.041666666666666664
2021-11-27,Packed RBC,63,57,57,7,0.9047619047619048,0.1111111111111111
2021-11-27,Platelets,25,22,22,3,0.88,0.12
2021-11-28,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2021-11-28,Fresh Frozen Plasma,24,22,22,3,0.9166666666666666,0.125
2021-11-28,Packed RBC,77,69,69,9,0.8961038961038961,0.11688311688311688
2021-11-28,Platelets,26,23,23,3,0.8846153846153846,0.11538461538461539
2021-11-29,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2021-11-29,Fresh Frozen Plasma,37,34,34,4,0.918918918918919,0.10810810810810811
2021-11-29,Packed RBC,118,109,109,12,0.923728813559322,0.1016949152542373
2021-11-29,Platelets,38,36,36,3,0.9473684210526315,0.07894736842105263
2021-11-30,Cryoprecipitate,13,13,13,0,1.0,0.0
2021-11-30,Fresh Frozen Plasma,37,33,33,4,0.8918918918918919,0.10810810810810811
2021-11-30,Packed RBC,146,134,134,18,0.9178082191780822,0.1232876712328767
2021-11-30,Platelets,33,30,30,3,0.9090909090909091,0.09090909090909091
2021-12-01,Cryoprecipitate,9,8,8,1,0.8888888888888888,0.1111111111111111
2021-12-01,Fresh Frozen Plasma,32,28,28,5,0.875,0.15625
2021-12-01,Packed RBC,94,87,87,9,0.925531914893617,0.09574468085106383
2021-12-01,Platelets,57,48,48,10,0.8421052631578947,0.17543859649122806
2021-12-02,Cryoprecipitate,13,13,13,0,1.0,0.0
2021-12-02,Fresh Frozen Plasma,32,27,27,5,0.84375,0.15625
2021-12-02,Packed RBC,114,108,108,9,0.9473684210526315,0.07894736842105263
2021-12-02,Platelets,39,34,34,6,0.8717948717948718,0.15384615384615385
2021-12-03,Cryoprecipitate,17,15,15,2,0.8823529411764706,0.11764705882352941
2021-12-03,Fresh Frozen Plasma,32,30,30,3,0.9375,0.09375
2021-12-03,Packed RBC,108,94,94,18,0.8703703703703703,0.16666666666666666
2021-12-03,Platelets,45,39,39,6,0.8666666666666667,0.13333333333333333
2021-12-04,Cryoprecipitate,13,11,11,2,0.8461538461538461,0.15384615384615385
2021-12-04,Fresh Frozen Plasma,21,19,19,2,0.9047619047619048,0.09523809523809523
