date,component,blood_type,demand_units,day_of_week,month,is_weekend,is_holiday_season
2021-11-18,Packed RBC,AB-,1,3,11,0,1
2021-11-18,Platelets,O+,10,3,11,0,1
2021-11-18,Platelets,A+,9,3,11,0,1
2021-11-18,Platelets,B+,7,3,11,0,1
2021-11-18,Platelets,AB+,2,3,11,0,1
2021-11-18,Platelets,O-,2,3,11,0,1
2021-11-18,Platelets,A-,1,3,11,0,1
2021-11-18,Platelets,B-,1,3,11,0,1
2021-11-18,Platelets,AB-,1,3,11,0,1
2021-11-18,Fresh Frozen Plasma,O+,8,3,11,0,1
2021-11-18,Fresh Frozen Plasma,A+,6,3,11,0,1
2021-11-18,Fresh Frozen Plasma,B+,4,3,11,0,1
2021-11-18,Fresh Frozen Plasma,AB+,1,3,11,0,1
2021-11-18,Fresh Frozen Plasma,O-,1,3,11,0,1
2021-11-18,Fresh Frozen Plasma,A-,1,3,11,0,1
2021-11-18,Fresh Frozen Plasma,B-,1,3,11,0,1
2021-11-18,Fresh Frozen Plasma,AB-,1,3,11,0,1
2021-11-18,Cryoprecipitate,O+,4,3,11,0,1
2021-11-18,Cryoprecipitate,A+,3,3,11,0,1
2021-11-18,Cryoprecipitate,B+,2,3,11,0,1
2021-11-18,Cryoprecipitate,AB+,1,3,11,0,1
2021-11-18,Cryoprecipitate,O-,1,3,11,0,1
2021-11-18,Cryoprecipitate,A-,1,3,11,0,1
2021-11-18,Cryoprecipitate,B-,1,3,11,0,1
2021-11-18,Cryoprecipitate,AB-,1,3,11,0,1
2021-11-19,Packed RBC,O+,40,4,11,0,1
2021-11-19,Packed RBC,A+,30,4,11,0,1
2021-11-19,Packed RBC,B+,22,4,11,0,1
2021-11-19,Packed RBC,AB+,7,4,11,0,1
2021-11-19,Packed RBC,O-,7,4,11,0,1
2021-11-19,Packed RBC,A-,3,4,11,0,1
2021-11-19,Packed RBC,B-,1,4,11,0,1
2021-11-19,Packed RBC,AB-,1,4,11,0,1
2021-11-19,Platelets,O+,15,4,11,0,1
2021-11-19,Platelets,A+,10,4,11,0,1
2021-11-19,Platelets,B+,7,4,11,0,1
2021-11-19,Platelets,AB+,2,4,11,0,1
2021-11-19,Platelets,O-,1,4,11,0,1
2021-11-19,Platelets,A-,1,4,11,0,1
2021-11-19,Platelets,B-,1,4,11,0,1
2021-11-19,Platelets,AB-,1,4,11,0,1
2021-11-19,Fresh Frozen Plasma,O+,13,4,11,0,1
2021-11-19,Fresh Frozen Plasma,A+,9,4,11,0,1
2021-11-19,Fresh Frozen Plasma,B+,6,4,11,0,1
2021-11-19,Fresh Frozen Plasma,AB+,1,4,11,0,1
2021-11-19,Fresh Frozen Plasma,O-,1,4,11,0,1
2021-11-19,Fresh Frozen Plasma,A-,1,4,11,0,1
2021-11-19,Fresh Frozen Plasma,B-,1,4,11,0,1
2021-11-19,Fresh Frozen Plasma,AB-,1,4,11,0,1
2021-11-19,Cryoprecipitate,O+,3,4,11,0,1
2021-11-19,Cryoprecipitate,A+,1,4,11,0,1
2021-11-19,Cryoprecipitate,B+,5,4,11,0,1
2021-11-19,Cryoprecipitate,AB+,1,4,11,0,1
2021-11-19,Cryoprecipitate,O-,1,4,11,0,1
2021-11-19,Cryoprecipitate,A-,1,4,11,0,1
2021-11-19,Cryoprecipitate,B-,1,4,11,0,1
2021-11-19,Cryoprecipitate,AB-,1,4,11,0,1
2021-11-20,Packed RBC,O+,25,5,11,1,1
2021-11-20,Packed RBC,A+,16,5,11,1,1
2021-11-20,Packed RBC,B+,12,5,11,1,1
2021-11-20,Packed RBC,AB+,3,5,11,1,1
2021-11-20,Packed RBC,O-,4,5,11,1,1
2021-11-20,Packed RBC,A-,1,5,11,1,1
2021-11-20,Packed RBC,B-,1,5,11,1,1
2021-11-20,Packed RBC,AB-,1,5,11,1,1
2021-11-20,Platelets,O+,8,5,11,1,1
2021-11-20,Platelets,A+,6,5,11,1,1
2021-11-20,Platelets,B+,5,5,11,1,1
2021-11-20,Platelets,AB+,2,5,11,1,1
2021-11-20,Platelets,O-,2,5,11,1,1
2021-11-20,Platelets,A-,1,5,11,1,1
2021-11-20,Platelets,B-,1,5,11,1,1
2021-11-20,Platelets,AB-,1,5,11,1,1
2021-11-20,Fresh Frozen Plasma,O+,6,5,11,1,1
2021-11-20,Fresh Frozen Plasma,A+,2,5,11,1,1
2021-11-20,Fresh Frozen Plasma,B+,2,5,11,1,1
2021-11-20,Fresh Frozen Plasma,AB+,1,5,11,1,1
2021-11-20,Fresh Frozen Plasma,O-,1,5,11,1,1
2021-11-20,Fresh Frozen Plasma,A-,1,5,11,1,1
2021-11-20,Fresh Frozen Plasma,B-,1,5,11,1,1
2021-11-20,Fresh Frozen Plasma,AB-,1,5,11,1,1
2021-11-20,Cryoprecipitate,O+,4,5,11,1,1
2021-11-20,Cryoprecipitate,A+,2,5,11,1,1
2021-11-20,Cryoprecipitate,B+,2,5,11,1,1
2021-11-20,Cryoprecipitate,AB+,1,5,11,1,1
2021-11-20,Cryoprecipitate,O-,2,5,11,1,1
2021-11-20,Cryoprecipitate,A-,1,5,11,1,1
2021-11-20,Cryoprecipitate,B-,1,5,11,1,1
2021-11-20,Cryoprecipitate,AB-,1,5,11,1,1
2021-11-21,Packed RBC,O+,21,6,11,1,1
2021-11-21,Packed RBC,A+,14,6,11,1,1
2021-11-21,Packed RBC,B+,10,6,11,1,1
2021-11-21,Packed RBC,AB+,2,6,11,1,1
2021-11-21,Packed RBC,O-,3,6,11,1,1
2021-11-21,Packed RBC,A-,1,6,11,1,1
2021-11-21,Packed RBC,B-,1,6,11,1,1
2021-11-21,Packed RBC,AB-,1,6,11,1,1
2021-11-21,Platelets,O+,11,6,11,1,1
2021-11-21,Platelets,A+,9,6,11,1,1
2021-11-21,Platelets,B+,5,6,11,1,1
2021-11-21,Platelets,AB+,1,6,11,1,1
2021-11-21,Platelets,O-,1,6,11,1,1
2021-11-21,Platelets,A-,1,6,11,1,1
2021-11-21,Platelets,B-,1,6,11,1,1
2021-11-21,Platelets,AB-,1,6,11,1,1
2021-11-21,Fresh Frozen Plasma,O+,7,6,11,1,1
2021-11-21,Fresh Frozen Plasma,A+,6,6,11,1,1
2021-11-21,Fresh Frozen Plasma,B+,4,6,11,1,1
2021-11-21,Fresh Frozen Plasma,AB+,1,6,11,1,1
2021-11-21,Fresh Frozen Plasma,O-,1,6,11,1,1
2021-11-21,Fresh Frozen Plasma,A-,1,6,11,1,1
2021-11-21,Fresh Frozen Plasma,B-,1,6,11,1,1
2021-11-21,Fresh Frozen Plasma,AB-,1,6,11,1,1
2021-11-21,Cryoprecipitate,O+,1,6,11,1,1
2021-11-21,Cryoprecipitate,A+,2,6,11,1,1
2021-11-21,Cryoprecipitate,B+,2,6,11,1,1
2021-11-21,Cryoprecipitate,AB+,1,6,11,1,1
2021-11-21,Cryoprecipitate,O-,1,6,11,1,1
2021-11-21,Cryoprecipitate,A-,1,6,11,1,1
2021-11-21,Cryoprecipitate,B-,1,6,11,1,1
2021-11-21,Cryoprecipitate,AB-,1,6,11,1,1
2021-11-22,Packed RBC,O+,34,0,11,0,1
2021-11-22,Packed RBC,A+,27,0,11,0,1
2021-11-22,Packed RBC,B+,19,0,11,0,1
2021-11-22,Packed RBC,AB+,5,0,11,0,1
2021-11-22,Packed RBC,O-,4,0,11,0,1
2021-11-22,Packed RBC,A-,1,0,11,0,1
2021-11-22,Packed RBC,B-,1,0,11,0,1
2021-11-22,Packed RBC,AB-,1,0,11,0,1
2021-11-22,Platelets,O+,17,0,11,0,1
2021-11-22,Platelets,A+,11,0,11,0,1
2021-11-22,Platelets,B+,7,0,11,0,1
2021-11-22,Platelets,AB+,1,0,11,0,1
2021-11-22,Platelets,O-,1,0,11,0,1
2021-11-22,Platelets,A-,2,0,11,0,1
2021-11-22,Platelets,B-,2,0,11,0,1
2021-11-22,Platelets,AB-,1,0,11,0,1
2021-11-22,Fresh Frozen Plasma,O+,10,0,11,0,1
2021-11-22,Fresh Frozen Plasma,A+,6,0,11,0,1
2021-11-22,Fresh Frozen Plasma,B+,5,0,11,0,1
2021-11-22,Fresh Frozen Plasma,AB+,1,0,11,0,1
2021-11-22,Fresh Frozen Plasma,O-,3,0,11,0,1
2021-11-22,Fresh Frozen Plasma,A-,1,0,11,0,1
2021-11-22,Fresh Frozen Plasma,B-,1,0,11,0,1
2021-11-22,Fresh Frozen Plasma,AB-,2,0,11,0,1
2021-11-22,Cryoprecipitate,O+,6,0,11,0,1
2021-11-22,Cryoprecipitate,A+,2,0,11,0,1
2021-11-22,Cryoprecipitate,B+,2,0,11,0,1
2021-11-22,Cryoprecipitate,AB+,1,0,11,0,1
2021-11-22,Cryoprecipitate,O-,1,0,11,0,1
2021-11-22,Cryoprecipitate,A-,1,0,11,0,1
2021-11-22,Cryoprecipitate,B-,1,0,11,0,1
2021-11-22,Cryoprecipitate,AB-,1,0,11,0,1
2021-11-23,Packed RBC,O+,36,1,11,0,1
2021-11-23,Packed RBC,A+,29,1,11,0,1
2021-11-23,Packed RBC,B+,20,1,11,0,1
2021-11-23,Packed RBC,AB+,3,1,11,0,1
2021-11-23,Packed RBC,O-,5,1,11,0,1
2021-11-23,Packed RBC,A-,2,1,11,0,1
2021-11-23,Packed RBC,B-,1,1,11,0,1
2021-11-23,Packed RBC,AB-,1,1,11,0,1
2021-11-23,Platelets,O+,11,1,11,0,1
2021-11-23,Platelets,A+,8,1,11,0,1
2021-11-23,Platelets,B+,6,1,11,0,1
2021-11-23,Platelets,AB+,1,1,11,0,1
2021-11-23,Platelets,O-,4,1,11,0,1
2021-11-23,Platelets,A-,1,1,11,0,1
2021-11-23,Platelets,B-,2,1,11,0,1
2021-11-23,Platelets,AB-,1,1,11,0,1
2021-11-23,Fresh Frozen Plasma,O+,7,1,11,0,1
2021-11-23,Fresh Frozen Plasma,A+,4,1,11,0,1
2021-11-23,Fresh Frozen Plasma,B+,5,1,11,0,1
2021-11-23,Fresh Frozen Plasma,AB+,1,1,11,0,1
2021-11-23,Fresh Frozen Plasma,O-,1,1,11,0,1
2021-11-23,Fresh Frozen Plasma,A-,2,1,11,0,1
2021-11-23,Fresh Frozen Plasma,B-,1,1,11,0,1
2021-11-23,Fresh Frozen Plasma,AB-,1,1,11,0,1
2021-11-23,Cryoprecipitate,O+,5,1,11,0,1
2021-11-23,Cryoprecipitate,A+,2,1,11,0,1
2021-11-23,Cryoprecipitate,B+,2,1,11,0,1
2021-11-23,Cryoprecipitate,AB+,1,1,11,0,1
2021-11-23,Cryoprecipitate,O-,1,1,11,0,1
2021-11-23,Cryoprecipitate,A-,1,1,11,0,1
2021-11-23,Cryoprecipitate,B-,1,1,11,0,1
2021-11-23,Cryoprecipitate,AB-,1,1,11,0,1
2021-11-24,Packed RBC,O+,36,2,11,0,1
2021-11-24,Packed RBC,A+,29,2,11,0,1
2021-11-24,Packed RBC,B+,21,2,11,0,1
2021-11-24,Packed RBC,AB+,5,2,11,0,1
2021-11-24,Packed RBC,O-,6,2,11,0,1
2021-11-24,Packed RBC,A-,3,2,11,0,1
2021-11-24,Packed RBC,B-,1,2,11,0,1
2021-11-24,Packed RBC,AB-,1,2,11,0,1
2021-11-24,Platelets,O+,15,2,11,0,1
2021-11-24,Platelets,A+,9,2,11,0,1
2021-11-24,Platelets,B+,6,2,11,0,1
2021-11-24,Platelets,AB+,2,2,11,0,1
2021-11-24,Platelets,O-,2,2,11,0,1
2021-11-24,Platelets,A-,1,2,11,0,1
2021-11-24,Platelets,B-,1,2,11,0,1
2021-11-24,Platelets,AB-,1,2,11,0,1
2021-11-24,Fresh Frozen Plasma,O+,10,2,11,0,1
2021-11-24,Fresh Frozen Plasma,A+,7,2,11,0,1
2021-11-24,Fresh Frozen Plasma,B+,7,2,11,0,1
2021-11-24,Fresh Frozen Plasma,AB+,2,2,11,0,1
2021-11-24,Fresh Frozen Plasma,O-,1,2,11,0,1
2021-11-24,Fresh Frozen Plasma,A-,1,2,11,0,1
2021-11-24,Fresh Frozen Plasma,B-,1,2,11,0,1
2021-11-24,Fresh Frozen Plasma,AB-,1,2,11,0,1
2021-11-24,Cryoprecipitate,O+,2,2,11,0,1
2021-11-24,Cryoprecipitate,A+,2,2,11,0,1
2021-11-24,Cryoprecipitate,B+,3,2,11,0,1
2021-11-24,Cryoprecipitate,AB+,1,2,11,0,1
2021-11-24,Cryoprecipitate,O-,1,2,11,0,1
2021-11-24,Cryoprecipitate,A-,1,2,11,0,1
2021-11-24,Cryoprecipitate,B-,1,2,11,0,1
2021-11-24,Cryoprecipitate,AB-,1,2,11,0,1
2021-11-25,Packed RBC,O+,38,3,11,0,1
2021-11-25,Packed RBC,A+,30,3,11,0,1
2021-11-25,Packed RBC,B+,23,3,11,0,1
2021-11-25,Packed RBC,AB+,6,3,11,0,1
2021-11-25,Packed RBC,O-,6,3,11,0,1
2021-11-25,Packed RBC,A-,1,3,11,0,1
2021-11-25,Packed RBC,B-,2,3,11,0,1
2021-11-25,Packed RBC,AB-,1,3,11,0,1
2021-11-25,Platelets,O+,9,3,11,0,1
2021-11-25,Platelets,A+,4,3,11,0,1
2021-11-25,Platelets,B+,5,3,11,0,1
2021-11-25,Platelets,AB+,1,3,11,0,1
2021-11-25,Platelets,O-,2,3,11,0,1
2021-11-25,Platelets,A-,1,3,11,0,1
2021-11-25,Platelets,B-,1,3,11,0,1
2021-11-25,Platelets,AB-,1,3,11,0,1
2021-11-25,Fresh Frozen Plasma,O+,8,3,11,0,1
2021-11-25,Fresh Frozen Plasma,A+,6,3,11,0,1
2021-11-25,Fresh Frozen Plasma,B+,5,3,11,0,1
2021-11-25,Fresh Frozen Plasma,AB+,2,3,11,0,1
2021-11-25,Fresh Frozen Plasma,O-,2,3,11,0,1
2021-11-25,Fresh Frozen Plasma,A-,1,3,11,0,1
2021-11-25,Fresh Frozen Plasma,B-,1,3,11,0,1
2021-11-25,Fresh Frozen Plasma,AB-,1,3,11,0,1
2021-11-25,Cryoprecipitate,O+,3,3,11,0,1
2021-11-25,Cryoprecipitate,A+,4,3,11,0,1
2021-11-25,Cryoprecipitate,B+,1,3,11,0,1
2021-11-25,Cryoprecipitate,AB+,1,3,11,0,1
2021-11-25,Cryoprecipitate,O-,1,3,11,0,1
2021-11-25,Cryoprecipitate,A-,1,3,11,0,1
2021-11-25,Cryoprecipitate,B-,2,3,11,0,1
2021-11-25,Cryoprecipitate,AB-,1,3,11,0,1
2021-11-26,Packed RBC,O+,37,4,11,0,1
2021-11-26,Packed RBC,A+,27,4,11,0,1
2021-11-26,Packed RBC,B+,21,4,11,0,1
2021-11-26,Packed RBC,AB+,6,4,11,0,1
2021-11-26,Packed RBC,O-,6,4,11,0,1
2021-11-26,Packed RBC,A-,1,4,11,0,1
2021-11-26,Packed RBC,B-,1,4,11,0,1
2021-11-26,Packed RBC,AB-,2,4,11,0,1
2021-11-26,Platelets,O+,14,4,11,0,1
2021-11-26,Platelets,A+,13,4,11,0,1
2021-11-26,Platelets,B+,6,4,11,0,1
2021-11-26,Platelets,AB+,1,4,11,0,1
2021-11-26,Platelets,O-,2,4,11,0,1
2021-11-26,Platelets,A-,1,4,11,0,1
2021-11-26,Platelets,B-,1,4,11,0,1
2021-11-26,Platelets,AB-,1,4,11,0,1
2021-11-26,Fresh Frozen Plasma,O+,11,4,11,0,1
2021-11-26,Fresh Frozen Plasma,A+,7,4,11,0,1
2021-11-26,Fresh Frozen Plasma,B+,6,4,11,0,1
2021-11-26,Fresh Frozen Plasma,AB+,1,4,11,0,1
2021-11-26,Fresh Frozen Plasma,O-,1,4,11,0,1
2021-11-26,Fresh Frozen Plasma,A-,1,4,11,0,1
2021-11-26,Fresh Frozen Plasma,B-,1,4,11,0,1
2021-11-26,Fresh Frozen Plasma,AB-,1,4,11,0,1
2021-11-26,Cryoprecipitate,O+,3,4,11,0,1
2021-11-26,Cryoprecipitate,A+,3,4,11,0,1
2021-11-26,Cryoprecipitate,B+,1,4,11,0,1
2021-11-26,Cryoprecipitate,AB+,1,4,11,0,1
2021-11-26,Cryoprecipitate,O-,1,4,11,0,1
2021-11-26,Cryoprecipitate,A-,1,4,11,0,1
2021-11-26,Cryoprecipitate,B-,1,4,11,0,1
2021-11-26,Cryoprecipitate,AB-,1,4,11,0,1
2021-11-27,Packed RBC,O+,23,5,11,1,1
2021-11-27,Packed RBC,A+,16,5,11,1,1
2021-11-27,Packed RBC,B+,10,5,11,1,1
2021-11-27,Packed RBC,AB+,1,5,11,1,1
2021-11-27,Packed RBC,O-,4,5,11,1,1
2021-11-27,Packed RBC,A-,1,5,11,1,1
2021-11-27,Packed RBC,B-,1,5,11,1,1
2021-11-27,Packed RBC,AB-,1,5,11,1,1
2021-11-27,Platelets,O+,7,5,11,1,1
2021-11-27,Platelets,A+,6,5,11,1,1
2021-11-27,Platelets,B+,4,5,11,1,1
2021-11-27,Platelets,AB+,1,5,11,1,1
2021-11-27,Platelets,O-,1,5,11,1,1
2021-11-27,Platelets,A-,1,5,11,1,1
2021-11-27,Platelets,B-,1,5,11,1,1
2021-11-27,Platelets,AB-,1,5,11,1,1
2021-11-27,Fresh Frozen Plasma,O+,7,5,11,1,1
2021-11-27,Fresh Frozen Plasma,A+,5,5,11,1,1
2021-11-27,Fresh Frozen Plasma,B+,4,5,11,1,1
2021-11-27,Fresh Frozen Plasma,AB+,2,5,11,1,1
2021-11-27,Fresh Frozen Plasma,O-,1,5,11,1,1
2021-11-27,Fresh Frozen Plasma,A-,1,5,11,1,1
2021-11-27,Fresh Frozen Plasma,B-,1,5,11,1,1
2021-11-27,Fresh Frozen Plasma,AB-,2,5,11,1,1
2021-11-27,Cryoprecipitate,O+,2,5,11,1,1
2021-11-27,Cryoprecipitate,A+,3,5,11,1,1
2021-11-27,Cryoprecipitate,B+,2,5,11,1,1
2021-11-27,Cryoprecipitate,AB+,1,5,11,1,1
2021-11-27,Cryoprecipitate,O-,1,5,11,1,1
2021-11-27,Cryoprecipitate,A-,1,5,11,1,1
2021-11-27,Cryoprecipitate,B-,1,5,11,1,1
2021-11-27,Cryoprecipitate,AB-,1,5,11,1,1
2021-11-28,Packed RBC,O+,26,6,11,1,1
2021-11-28,Packed RBC,A+,18,6,11,1,1
2021-11-28,Packed RBC,B+,15,6,11,1,1
2021-11-28,Packed RBC,AB+,2,6,11,1,1
2021-11-28,Packed RBC,O-,4,6,11,1,1
2021-11-28,Packed RBC,A-,1,6,11,1,1
2021-11-28,Packed RBC,B-,2,6,11,1,1
2021-11-28,Packed RBC,AB-,1,6,11,1,1
2021-11-28,Platelets,O+,6,6,11,1,1
2021-11-28,Platelets,A+,7,6,11,1,1
2021-11-28,Platelets,B+,5,6,11,1,1
2021-11-28,Platelets,AB+,1,6,11,1,1
2021-11-28,Platelets,O-,1,6,11,1,1
2021-11-28,Platelets,A-,1,6,11,1,1
2021-11-28,Platelets,B-,1,6,11,1,1
2021-11-28,Platelets,AB-,1,6,11,1,1
2021-11-28,Fresh Frozen Plasma,O+,9,6,11,1,1
2021-11-28,Fresh Frozen Plasma,A+,5,6,11,1,1
2021-11-28,Fresh Frozen Plasma,B+,3,6,11,1,1
2021-11-28,Fresh Frozen Plasma,AB+,1,6,11,1,1
2021-11-28,Fresh Frozen Plasma,O-,1,6,11,1,1
2021-11-28,Fresh Frozen Plasma,A-,1,6,11,1,1
2021-11-28,Fresh Frozen Plasma,B-,1,6,11,1,1
2021-11-28,Fresh Frozen Plasma,AB-,1,6,11,1,1
2021-11-28,Cryoprecipitate,O+,3,6,11,1,1
2021-11-28,Cryoprecipitate,A+,3,6,11,1,1
2021-11-28,Cryoprecipitate,B+,3,6,11,1,1
2021-11-28,Cryoprecipitate,AB+,1,6,11,1,1
2021-11-28,Cryoprecipitate,O-,1,6,11,1,1
2021-11-28,Cryoprecipitate,A-,1,6,11,1,1
2021-11-28,Cryoprecipitate,B-,1,6,11,1,1
2021-11-28,Cryoprecipitate,AB-,1,6,11,1,1
2021-11-29,Packed RBC,O+,39,0,11,0,1
2021-11-29,Packed RBC,A+,31,0,11,0,1
2021-11-29,Packed RBC,B+,21,0,11,0,1
2021-11-29,Packed RBC,AB+,7,0,11,0,1
2021-11-29,Packed RBC,O-,6,0,11,0,1
2021-11-29,Packed RBC,A-,2,0,11,0,1
2021-11-29,Packed RBC,B-,2,0,11,0,1
2021-11-29,Packed RBC,AB-,1,0,11,0,1
2021-11-29,Platelets,O+,13,0,11,0,1
2021-11-29,Platelets,A+,9,0,11,0,1
2021-11-29,Platelets,B+,8,0,11,0,1
2021-11-29,Platelets,AB+,1,0,11,0,1
2021-11-29,Platelets,O-,1,0,11,0,1
2021-11-29,Platelets,A-,2,0,11,0,1
2021-11-29,Platelets,B-,1,0,11,0,1
2021-11-29,Platelets,AB-,1,0,11,0,1
2021-11-29,Fresh Frozen Plasma,O+,10,0,11,0,1
2021-11-29,Fresh Frozen Plasma,A+,8,0,11,0,1
2021-11-29,Fresh Frozen Plasma,B+,7,0,11,0,1
2021-11-29,Fresh Frozen Plasma,AB+,2,0,11,0,1
2021-11-29,Fresh Frozen Plasma,O-,3,0,11,0,1
2021-11-29,Fresh Frozen Plasma,A-,2,0,11,0,1
2021-11-29,Fresh Frozen Plasma,B-,1,0,11,0,1
2021-11-29,Fresh Frozen Plasma,AB-,1,0,11,0,1
2021-11-29,Cryoprecipitate,O+,2,0,11,0,1
2021-11-29,Cryoprecipitate,A+,4,0,11,0,1
2021-11-29,Cryoprecipitate,B+,1,0,11,0,1
2021-11-29,Cryoprecipitate,AB+,1,0,11,0,1
2021-11-29,Cryoprecipitate,O-,1,0,11,0,1
2021-11-29,Cryoprecipitate,A-,1,0,11,0,1
2021-11-29,Cryoprecipitate,B-,1,0,11,0,1
2021-11-29,Cryoprecipitate,AB-,1,0,11,0,1
2021-11-30,Packed RBC,O+,48,1,11,0,1
2021-11-30,Packed RBC,A+,37,1,11,0,1
2021-11-30,Packed RBC,B+,28,1,11,0,1
2021-11-30,Packed RBC,AB+,6,1,11,0,1
2021-11-30,Packed RBC,O-,7,1,11,0,1
2021-11-30,Packed RBC,A-,3,1,11,0,1
2021-11-30,Packed RBC,B-,4,1,11,0,1
2021-11-30,Packed RBC,AB-,1,1,11,0,1
2021-11-30,Platelets,O+,12,1,11,0,1
2021-11-30,Platelets,A+,8,1,11,0,1
2021-11-30,Platelets,B+,4,1,11,0,1
2021-11-30,Platelets,AB+,2,1,11,0,1
2021-11-30,Platelets,O-,1,1,11,0,1
2021-11-30,Platelets,A-,1,1,11,0,1
2021-11-30,Platelets,B-,1,1,11,0,1
2021-11-30,Platelets,AB-,1,1,11,0,1
2021-11-30,Fresh Frozen Plasma,O+,11,1,11,0,1
2021-11-30,Fresh Frozen Plasma,A+,8,1,11,0,1
2021-11-30,Fresh Frozen Plasma,B+,5,1,11,0,1
2021-11-30,Fresh Frozen Plasma,AB+,4,1,11,0,1
2021-11-30,Fresh Frozen Plasma,O-,2,1,11,0,1
2021-11-30,Fresh Frozen Plasma,A-,1,1,11,0,1
2021-11-30,Fresh Frozen Plasma,B-,1,1,11,0,1
2021-11-30,Fresh Frozen Plasma,AB-,1,1,11,0,1
2021-11-30,Cryoprecipitate,O+,2,1,11,0,1
2021-11-30,Cryoprecipitate,A+,4,1,11,0,1
2021-11-30,Cryoprecipitate,B+,1,1,11,0,1
2021-11-30,Cryoprecipitate,AB+,1,1,11,0,1
2021-11-30,Cryoprecipitate,O-,1,1,11,0,1
2021-11-30,Cryoprecipitate,A-,2,1,11,0,1
2021-11-30,Cryoprecipitate,B-,1,1,11,0,1
2021-11-30,Cryoprecipitate,AB-,1,1,11,0,1
2021-12-01,Packed RBC,O+,32,2,12,0,1
2021-12-01,Packed RBC,A+,24,2,12,0,1
2021-12-01,Packed RBC,B+,18,2,12,0,1
2021-12-01,Packed RBC,AB+,4,2,12,0,1
2021-12-01,Packed RBC,O-,5,2,12,0,1
2021-12-01,Packed RBC,A-,1,2,12,0,1
2021-12-01,Packed RBC,B-,1,2,12,0,1
2021-12-01,Packed RBC,AB-,2,2,12,0,1
2021-12-01,Platelets,O+,16,2,12,0,1
2021-12-01,Platelets,A+,14,2,12,0,1
2021-12-01,Platelets,B+,8,2,12,0,1
2021-12-01,Platelets,AB+,2,2,12,0,1
2021-12-01,Platelets,O-,3,2,12,0,1
2021-12-01,Platelets,A-,2,2,12,0,1
2021-12-01,Platelets,B-,1,2,12,0,1
2021-12-01,Platelets,AB-,2,2,12,0,1
2021-12-01,Fresh Frozen Plasma,O+,9,2,12,0,1
2021-12-01,Fresh Frozen Plasma,A+,8,2,12,0,1
2021-12-01,Fresh Frozen Plasma,B+,5,2,12,0,1
2021-12-01,Fresh Frozen Plasma,AB+,1,2,12,0,1
2021-12-01,Fresh Frozen Plasma,O-,1,2,12,0,1
2021-12-01,Fresh Frozen Plasma,A-,2,2,12,0,1
2021-12-01,Fresh Frozen Plasma,B-,1,2,12,0,1
2021-12-01,Fresh Frozen Plasma,AB-,1,2,12,0,1
2021-12-01,Cryoprecipitate,O+,1,2,12,0,1
2021-12-01,Cryoprecipitate,A+,1,2,12,0,1
2021-12-01,Cryoprecipitate,B+,1,2,12,0,1
2021-12-01,Cryoprecipitate,AB+,1,2,12,0,1
2021-12-01,Cryoprecipitate,O-,1,2,12,0,1
2021-12-01,Cryoprecipitate,A-,1,2,12,0,1
2021-12-01,Cryoprecipitate,B-,1,2,12,0,1
2021-12-01,Cryoprecipitate,AB-,1,2,12,0,1
2021-12-02,Packed RBC,O+,38,3,12,0,1
2021-12-02,Packed RBC,A+,31,3,12,0,1
2021-12-02,Packed RBC,B+,21,3,12,0,1
2021-12-02,Packed RBC,AB+,6,3,12,0,1
2021-12-02,Packed RBC,O-,6,3,12,0,1
2021-12-02,Packed RBC,A-,2,3,12,0,1
2021-12-02,Packed RBC,B-,2,3,12,0,1
2021-12-02,Packed RBC,AB-,2,3,12,0,1
2021-12-02,Platelets,O+,13,3,12,0,1
2021-12-02,Platelets,A+,9,3,12,0,1
2021-12-02,Platelets,B+,7,3,12,0,1
2021-12-02,Platelets,AB+,1,3,12,0,1
2021-12-02,Platelets,O-,1,3,12,0,1
2021-12-02,Platelets,A-,1,3,12,0,1
2021-12-02,Platelets,B-,1,3,12,0,1
2021-12-02,Platelets,AB-,1,3,12,0,1
2021-12-02,Fresh Frozen Plasma,O+,8,3,12,0,1
2021-12-02,Fresh Frozen Plasma,A+,6,3,12,0,1
2021-12-02,Fresh Frozen Plasma,B+,7,3,12,0,1
2021-12-02,Fresh Frozen Plasma,AB+,1,3,12,0,1
2021-12-02,Fresh Frozen Plasma,O-,2,3,12,0,1
2021-12-02,Fresh Frozen Plasma,A-,1,3,12,0,1
2021-12-02,Fresh Frozen Plasma,B-,1,3,12,0,1
2021-12-02,Fresh Frozen Plasma,AB-,1,3,12,0,1
2021-12-02,Cryoprecipitate,O+,2,3,12,0,1
2021-12-02,Cryoprecipitate,A+,3,3,12,0,1
2021-12-02,Cryoprecipitate,B+,2,3,12,0,1
2021-12-02,Cryoprecipitate,AB+,2,3,12,0,1
2021-12-02,Cryoprecipitate,O-,1,3,12,0,1
2021-12-02,Cryoprecipitate,A-,1,3,12,0,1
2021-12-02,Cryoprecipitate,B-,1,3,12,0,1
2021-12-02,Cryoprecipitate,AB-,1,3,12,0,1
2021-12-03,Packed RBC,O+,37,4,12,0,1
2021-12-03,Packed RBC,A+,27,4,12,0,1
2021-12-03,Packed RBC,B+,18,4,12,0,1
2021-12-03,Packed RBC,AB+,4,4,12,0,1
2021-12-03,Packed RBC,O-,5,4,12,0,1
2021-12-03,Packed RBC,A-,1,4,12,0,1
2021-12-03,Packed RBC,B-,1,4,12,0,1
2021-12-03,Packed RBC,AB-,1,4,12,0,1
